card_txn_id,card_id,merchant_id,amount,currency_code,txn_datetime,status,is_flagged
4738,459,19,307.52,USD,2023-12-15T07:09:20,approved,0
4739,317,111,1736.25,GBP,2023-01-16T18:59:58,approved,0
4740,44,91,1995.97,USD,2025-12-09T02:27:00,approved,0
4741,492,38,2500.06,GBP,2022-08-06T07:12:37,approved,0
4742,3,95,2851.22,QAR,2023-10-25T04:41:36,approved,0
4743,465,62,198.96,EUR,2024-11-14T02:13:58,declined,0
4744,233,20,581.54,EUR,2025-04-08T22:05:34,approved,0
4745,475,47,2581.39,GBP,2023-03-22T13:37:44,approved,0
4746,464,101,191.93,USD,2024-05-11T20:55:23,approved,0
4747,386,75,227.53,AED,2024-02-16T13:37:28,approved,0
4748,71,26,1135.96,AED,2025-03-17T22:36:50,approved,0
4749,434,38,705.02,EUR,2023-07-05T06:56:43,approved,0
4750,311,14,2554.99,USD,2023-02-09T03:31:29,approved,0
4751,462,35,445.45,USD,2023-01-16T21:19:08,reversed,0
4752,367,102,1771.86,USD,2024-11-17T02:42:46,approved,0
4753,15,118,699.26,USD,2022-08-01T14:20:06,approved,0
4754,476,47,1622.27,GBP,2023-11-01T00:32:47,approved,0
4755,52,4,896.67,USD,2023-10-23T02:13:20,approved,0
4756,345,91,885.68,USD,2025-11-27T14:04:38,approved,0
4757,34,115,2999.98,USD,2023-02-05T11:16:28,approved,0
4758,447,34,2596.32,USD,2025-08-01T20:32:57,approved,0
4759,249,103,1231.68,EUR,2022-10-16T22:43:09,approved,0
4760,69,73,2839.88,EUR,2023-06-06T10:49:35,approved,0
4761,263,120,912.31,USD,2025-10-12T17:26:36,declined,0
4762,388,73,1992.1,USD,2022-06-24T13:47:11,approved,0
4763,310,26,322.12,USD,2023-05-25T23:26:21,approved,0
4764,265,56,334.72,USD,2024-08-12T22:18:54,approved,0
4765,220,106,34.52,USD,2023-04-09T14:43:01,approved,0
4766,356,107,712.3,USD,2022-09-18T15:44:16,approved,0
4767,386,118,2563.57,AED,2022-06-09T05:06:29,approved,0
4768,305,39,2569.08,EUR,2024-03-05T19:49:28,approved,0
4769,229,19,2562.44,USD,2025-02-09T13:10:39,approved,0
4770,55,83,1132.29,USD,2025-07-19T14:20:47,approved,0
4771,354,34,1475.22,USD,2022-08-28T19:52:09,approved,0
4772,450,16,1360.25,USD,2022-01-03T08:25:53,approved,0
4773,362,30,1625.42,GBP,2023-07-11T01:14:38,approved,0
4774,194,62,1010.23,USD,2024-05-06T18:40:03,approved,0
4775,67,46,2801.38,GBP,2025-06-16T11:25:12,approved,0
4776,112,66,991.61,USD,2024-11-04T16:11:12,approved,0
4777,317,80,2975.16,USD,2023-03-19T09:12:59,approved,0
4778,344,47,1853.54,USD,2025-05-27T14:56:49,approved,0
4779,186,66,2793.66,GBP,2025-09-08T18:09:09,approved,0
4780,139,30,1464.24,USD,2024-05-12T12:11:32,approved,0
4781,416,15,2895.28,USD,2023-03-11T20:21:38,approved,0
4782,100,78,809.5,USD,2022-04-08T13:42:36,approved,0
4783,399,85,387.14,USD,2024-04-25T07:50:51,approved,0
4784,237,91,453.11,USD,2025-11-23T20:17:07,approved,0
4785,427,99,1849.5,QAR,2022-06-24T09:57:36,approved,0
4786,467,10,1069.96,USD,2022-03-09T18:25:29,approved,0
4787,466,19,1651.64,AED,2024-10-09T08:02:19,approved,0
4788,82,96,2009.86,USD,2025-11-15T14:59:50,approved,0
4789,472,60,1294.16,QAR,2023-04-20T01:28:50,reversed,0
4790,293,104,1823.77,USD,2025-09-28T20:00:37,approved,0
4791,182,99,2451.34,QAR,2025-06-26T09:01:31,approved,0
4792,117,36,2851.93,USD,2024-01-13T23:02:17,approved,0
4793,256,7,1541.1,EUR,2022-10-12T01:37:09,approved,0
4794,359,27,1855.32,USD,2025-04-13T22:22:02,approved,0
4795,156,57,771.63,EUR,2024-07-01T05:39:36,approved,0
4796,190,42,381.39,USD,2023-01-20T22:39:01,approved,0
4797,254,45,1441.31,GBP,2023-10-04T12:59:34,approved,0
4798,196,30,588.35,QAR,2023-05-19T20:35:34,declined,0
4799,444,54,1029.26,EUR,2022-03-28T06:45:18,approved,0
4800,287,18,885.18,USD,2022-08-29T13:50:03,approved,0
4801,131,85,2573.39,USD,2025-04-06T01:12:23,approved,0
4802,448,38,2781.93,USD,2024-09-20T21:30:47,declined,0
4803,105,37,2155.44,EUR,2025-12-22T20:02:48,approved,0
4804,233,15,1642.05,QAR,2022-07-24T20:54:34,approved,0
4805,344,3,2653.94,EUR,2025-03-11T05:14:04,approved,0
4806,326,86,1564.04,EUR,2025-09-16T00:34:51,declined,0
4807,474,112,708.14,USD,2023-05-09T12:36:43,approved,1
4808,346,18,2393.65,EUR,2023-12-30T14:38:56,approved,0
4809,217,40,812.75,USD,2022-05-23T19:41:43,approved,0
4810,400,58,2082.51,USD,2023-05-25T18:36:44,approved,0
4811,9,85,472.12,USD,2023-06-22T19:09:03,approved,0
4812,177,80,227.76,USD,2025-05-28T01:38:41,approved,0
4813,346,47,2301.78,USD,2024-02-10T19:15:39,approved,0
4814,328,101,2821.02,QAR,2022-02-20T12:54:45,approved,0
4815,471,67,554.57,USD,2023-10-18T06:48:18,approved,0
4816,92,89,901.24,USD,2024-12-03T19:36:45,approved,0
4817,186,71,1036.58,USD,2023-01-09T00:04:00,approved,0
4818,325,90,2852.48,EUR,2025-10-24T11:43:19,approved,0
4819,435,40,1474.88,USD,2024-07-03T08:03:23,approved,0
4820,354,71,2566.73,USD,2023-01-22T21:08:10,approved,0
4821,234,43,1846.8,USD,2023-12-07T08:47:57,approved,0
4822,272,31,1723.36,USD,2023-03-04T05:00:44,approved,0
4823,118,82,1461.38,USD,2022-05-19T01:09:58,approved,0
4824,89,77,1026.02,QAR,2023-11-01T11:56:07,approved,0
4825,29,83,169.22,GBP,2024-05-23T20:47:13,approved,1
4826,93,21,1048.15,USD,2024-05-29T13:53:34,approved,0
4827,464,22,1468.33,USD,2022-07-22T06:13:19,approved,0
4828,178,72,532.9,EUR,2024-01-23T12:59:22,approved,0
4829,489,22,1794.59,GBP,2025-05-10T01:37:57,approved,0
4830,153,10,2252.62,USD,2023-03-03T14:27:54,approved,0
4831,285,117,2130.49,QAR,2023-12-16T13:59:18,approved,0
4832,220,117,936.58,USD,2024-05-05T18:22:57,approved,0
4833,249,93,15.42,USD,2024-04-13T11:53:03,approved,0
4834,397,75,1241.85,USD,2023-11-22T02:06:23,approved,1
4835,316,18,2620.77,QAR,2024-04-25T16:29:00,approved,0
4836,135,49,2872.37,USD,2024-01-02T01:54:46,approved,0
4837,154,89,1193.49,QAR,2025-11-19T20:24:14,approved,0
4838,425,24,1514.58,USD,2023-08-29T03:26:09,approved,0
4839,440,103,1889.67,USD,2025-08-02T19:10:11,approved,0
4840,393,100,2440.75,EUR,2022-12-24T18:52:43,approved,0
4841,420,49,2937.23,QAR,2022-10-03T15:24:15,approved,0
4842,455,112,882.35,USD,2025-04-23T15:40:05,approved,0
4843,345,77,2843.64,USD,2025-02-21T19:15:46,reversed,0
4844,460,81,2969.77,USD,2024-10-21T21:18:36,approved,0
4845,350,79,2530.31,USD,2025-04-24T11:14:22,declined,0
4846,308,92,1020.56,USD,2024-08-27T20:43:20,approved,0
4847,293,89,134.4,USD,2024-10-13T21:19:48,approved,0
4848,33,16,240.52,QAR,2024-05-16T07:13:27,approved,0
4849,313,92,290.7,QAR,2023-10-07T21:00:18,approved,0
4850,310,97,1169.75,QAR,2025-06-20T20:28:57,approved,0
4851,15,109,2115.14,EUR,2024-01-22T16:13:16,declined,0
4852,184,77,2206.73,USD,2022-02-03T22:19:10,approved,0
4853,151,105,271.23,USD,2025-01-21T20:59:26,approved,0
4854,427,60,1642.47,USD,2023-11-05T01:45:23,approved,0
4855,455,16,1819.44,EUR,2024-07-26T11:53:28,approved,0
4856,429,110,1329.55,GBP,2024-02-16T21:57:01,reversed,0
4857,48,117,2011.93,EUR,2022-08-19T06:48:23,approved,0
4858,278,34,2364.96,EUR,2024-02-17T19:20:49,approved,0
4859,187,69,2908.26,USD,2022-05-07T22:26:37,approved,0
4860,70,54,1797.95,EUR,2024-02-07T12:36:43,approved,0
4861,15,56,2659.48,QAR,2025-08-13T05:31:27,approved,1
4862,365,29,1063.65,USD,2022-10-09T00:59:39,approved,0
4863,301,91,2333.42,EUR,2023-11-16T15:13:45,approved,0
4864,100,72,1039.57,EUR,2024-05-16T06:13:30,approved,0
4865,356,93,807.18,EUR,2023-05-13T23:34:47,approved,0
4866,255,112,10.15,EUR,2022-07-01T20:50:42,approved,0
4867,45,16,2163.13,USD,2024-08-27T19:20:56,approved,0
4868,104,13,799.32,USD,2022-06-16T20:57:28,approved,0
4869,389,98,296.66,USD,2024-09-20T19:26:15,approved,0
4870,389,105,1849.62,USD,2024-11-15T23:04:12,approved,0
4871,378,7,2491.95,QAR,2023-01-06T01:19:18,approved,0
4872,367,31,2584.85,USD,2024-10-02T16:49:56,approved,0
4873,451,33,1759.21,USD,2022-03-12T09:09:42,approved,0
4874,303,3,46.55,GBP,2025-07-18T05:32:18,approved,0
4875,50,64,133.05,USD,2025-08-31T07:54:40,approved,0
4876,253,87,828.76,USD,2023-04-05T01:53:21,approved,0
4877,88,43,2122.21,EUR,2024-10-16T07:14:15,declined,0
4878,120,53,1503.5,GBP,2022-04-07T02:40:56,approved,0
4879,490,119,2067.26,EUR,2025-02-06T11:18:25,approved,0
4880,488,58,28.06,USD,2022-12-03T01:32:08,declined,0
4881,138,2,1372.27,GBP,2024-02-13T13:18:46,approved,0
4882,419,28,1167.84,QAR,2022-09-19T03:48:44,approved,0
4883,23,82,2561.34,USD,2023-07-09T08:59:38,approved,0
4884,452,106,1740.74,USD,2022-09-29T18:05:53,approved,0
4885,482,75,2791.33,USD,2023-07-11T21:58:46,approved,0
4886,225,19,1056.7,USD,2022-10-28T21:57:48,approved,0
4887,403,107,921.29,USD,2022-08-09T14:53:23,approved,0
4888,301,1,2824.08,QAR,2023-10-29T03:55:18,approved,0
4889,356,103,1090.59,USD,2022-05-20T09:47:20,approved,0
4890,455,66,2269.11,USD,2024-03-17T09:24:20,approved,0
4891,313,30,2685.41,USD,2022-06-18T15:59:35,approved,0
4892,481,77,295.56,GBP,2025-12-10T19:39:31,approved,0
4893,316,28,1464.05,USD,2022-09-29T23:49:28,approved,0
4894,129,107,456.53,USD,2022-12-03T10:48:50,approved,0
4895,270,87,633.27,GBP,2023-01-17T09:30:08,approved,0
4896,439,59,2741.44,USD,2023-09-02T02:38:30,approved,0
4897,26,87,157.77,USD,2022-11-27T07:38:58,declined,0
4898,322,72,2708.18,QAR,2023-03-06T07:23:10,approved,1
4899,175,118,1589.27,AED,2024-07-31T11:22:43,declined,0
4900,403,23,2908.09,QAR,2022-11-22T02:33:38,approved,0
4901,393,48,2637.3,GBP,2025-02-14T16:22:48,approved,0
4902,297,67,2919.77,EUR,2024-12-16T03:58:06,approved,0
4903,139,24,1684.96,USD,2025-12-26T17:15:18,approved,0
4904,211,33,570.72,EUR,2025-04-19T23:41:57,reversed,0
4905,416,40,588.01,USD,2025-10-18T14:45:06,approved,0
4906,321,2,812.63,QAR,2025-03-03T21:13:11,approved,0
4907,101,106,1880.69,GBP,2022-03-07T00:39:41,approved,0
4908,391,59,676.47,USD,2023-03-30T04:18:41,approved,0
4909,336,102,1995.5,GBP,2022-12-16T09:16:30,approved,0
4910,378,4,2768.53,USD,2022-10-05T02:58:57,approved,0
4911,416,70,2827.42,USD,2025-05-14T02:03:09,approved,0
4912,258,108,2446.27,USD,2022-11-30T08:18:41,approved,0
4913,20,57,1152.94,EUR,2022-06-07T11:09:52,declined,0
4914,47,120,2323.12,USD,2024-11-03T18:22:06,approved,0
4915,469,8,2793.81,QAR,2022-04-09T01:23:17,approved,1
4916,74,60,1313.86,USD,2025-09-24T04:14:06,approved,0
4917,242,48,278.14,AED,2022-02-09T06:24:55,approved,0
4918,242,111,938.14,EUR,2024-08-30T20:15:35,approved,0
4919,498,82,2451.49,USD,2025-11-20T17:17:51,declined,0
4920,444,50,682.16,USD,2022-12-28T03:11:37,approved,0
4921,99,53,582.7,QAR,2022-10-02T10:52:07,approved,0
4922,267,120,95.79,QAR,2022-06-27T01:09:24,approved,0
4923,186,5,1152.01,USD,2023-08-27T17:46:59,approved,0
4924,443,20,1728.12,USD,2024-03-16T10:52:48,approved,0
4925,193,29,2435.61,USD,2022-07-08T09:23:22,declined,0
4926,28,27,1155.86,USD,2023-08-01T05:53:59,approved,0
4927,131,56,1273.57,QAR,2022-09-15T05:26:58,approved,0
4928,253,39,1932.76,EUR,2023-07-23T11:48:21,declined,0
4929,151,93,2270.93,EUR,2024-01-08T19:50:27,approved,0
4930,188,37,1813.66,USD,2024-02-08T08:14:30,approved,0
4931,492,84,2780.99,USD,2025-08-17T06:18:54,approved,0
4932,249,117,2836.6,USD,2024-05-26T01:07:22,approved,0
4933,455,114,1699.33,USD,2022-07-08T03:49:47,approved,0
4934,163,36,2435.7,USD,2022-07-11T11:01:43,approved,0
4935,328,60,1833.97,GBP,2025-12-12T16:26:53,approved,0
4936,263,31,1016.53,GBP,2024-01-27T11:32:41,declined,0
4937,134,42,790.21,EUR,2024-02-04T19:28:36,approved,0
4938,248,34,400.69,GBP,2022-11-28T20:37:41,reversed,0
4939,435,39,640.56,USD,2024-09-04T10:25:32,approved,0
4940,454,87,1584.94,USD,2025-11-19T14:33:55,approved,0
4941,411,62,2779.37,GBP,2023-04-22T01:48:32,approved,0
4942,279,110,1213.35,USD,2025-10-13T19:16:23,approved,0
4943,459,78,2709.17,EUR,2022-11-22T09:26:30,approved,0
4944,289,79,1781.05,USD,2022-12-17T06:28:57,approved,0
4945,371,19,2185.11,EUR,2024-01-24T19:41:24,approved,0
4946,393,72,2542.08,USD,2022-04-24T11:13:52,approved,0
4947,126,49,230.77,EUR,2022-02-11T02:18:19,approved,0
4948,495,14,1866.09,USD,2025-12-25T18:53:42,approved,0
4949,109,55,1480.21,USD,2022-01-30T12:36:49,approved,0
4950,374,99,2319.95,USD,2025-04-26T08:02:04,reversed,0
4951,427,25,2654.18,GBP,2025-12-18T15:01:39,approved,0
4952,211,107,1377.69,USD,2024-08-10T15:51:44,approved,0
4953,327,14,2924.16,QAR,2022-10-21T14:22:39,approved,0
4954,475,7,254.84,USD,2024-03-29T20:38:58,approved,0
4955,150,7,6.86,EUR,2022-04-23T02:32:13,approved,0
4956,353,101,1195.89,GBP,2022-05-27T17:00:24,approved,0
4957,174,101,732.54,USD,2022-01-14T15:03:53,approved,1
4958,77,97,423.12,GBP,2022-12-13T22:25:35,approved,0
4959,484,79,127.43,USD,2022-03-15T03:59:53,approved,0
4960,280,117,206.35,USD,2023-02-06T08:46:37,approved,0
4961,469,60,1310.24,USD,2024-09-03T02:02:53,reversed,0
4962,157,11,246.53,QAR,2024-05-21T07:53:11,approved,0
4963,186,15,1703.12,USD,2022-10-04T18:59:21,approved,0
4964,222,58,439.27,USD,2024-09-19T00:55:50,approved,0
4965,438,39,2360.51,EUR,2023-10-10T10:02:10,approved,0
4966,81,116,2148.58,QAR,2025-09-20T04:58:20,approved,0
4967,269,7,995.34,USD,2023-12-09T19:53:21,approved,0
4968,151,19,2905.24,EUR,2022-10-11T13:13:15,reversed,0
4969,60,85,1389.91,USD,2024-10-27T14:31:07,approved,0
4970,79,1,465.41,USD,2025-11-14T06:39:51,approved,1
4971,55,100,1572.98,USD,2024-08-04T08:19:33,declined,0
4972,382,63,1664.81,USD,2023-02-04T19:03:02,declined,0
4973,314,56,692.71,EUR,2024-03-02T13:25:55,approved,0
4974,90,73,1136.27,EUR,2025-12-23T19:54:27,declined,0
4975,313,77,212.07,AED,2022-03-27T08:50:45,approved,0
4976,153,106,2993.06,USD,2023-06-11T10:40:32,approved,0
4977,466,53,1033.83,USD,2022-08-30T07:44:52,declined,0
4978,177,26,765.49,USD,2025-04-06T06:40:53,approved,0
4979,238,99,646.51,QAR,2022-12-22T14:49:24,approved,0
4980,388,94,1603.82,USD,2024-10-20T09:49:38,approved,0
4981,220,89,917.45,EUR,2025-08-19T01:12:57,approved,0
4982,80,83,302.18,USD,2024-02-27T13:20:48,approved,0
4983,151,46,2697.56,USD,2025-02-06T05:13:08,reversed,0
4984,490,43,2170.29,USD,2024-03-04T13:32:51,approved,0
4985,390,68,1796.81,GBP,2024-04-30T11:49:30,approved,0
4986,462,82,447.98,USD,2023-03-29T22:39:35,approved,0
4987,415,82,1401.24,USD,2025-06-06T02:57:23,approved,0
4988,5,13,2742.85,QAR,2022-08-24T02:22:47,approved,0
4989,195,108,462.98,USD,2023-05-14T19:17:10,approved,0
4990,280,60,2626.16,QAR,2023-11-23T01:36:49,approved,0
4991,308,58,2641.7,USD,2024-01-26T14:52:47,approved,0
4992,71,16,2615.52,USD,2022-03-20T20:38:35,approved,0
4993,330,75,2565.17,USD,2022-01-31T01:08:29,approved,0
4994,8,87,1126.46,USD,2023-08-16T04:28:41,approved,0
4995,5,107,1899.44,USD,2023-02-09T05:55:25,approved,0
4996,116,89,1924.75,USD,2023-05-20T02:47:03,approved,0
4997,306,65,2594.04,QAR,2024-09-01T02:17:06,approved,0
4998,96,56,2164.18,USD,2025-04-27T07:01:50,approved,0
4999,132,94,1145.63,USD,2023-02-12T16:46:12,approved,0
5000,447,96,191.6,USD,2025-12-22T23:08:44,approved,0
5001,161,117,933.29,USD,2024-12-26T09:42:30,approved,0
5002,299,38,1466.73,USD,2024-11-06T18:30:51,approved,0
5003,171,105,1822.15,QAR,2025-02-12T18:34:11,approved,0
5004,175,45,2076.42,USD,2025-08-26T08:09:07,approved,0
5005,326,76,1834.04,USD,2024-08-27T14:33:20,approved,0
5006,290,95,2508.98,USD,2023-12-11T14:45:39,approved,0
5007,66,96,1294.49,USD,2023-03-17T07:36:21,approved,0
5008,375,107,27.16,GBP,2025-07-11T04:41:22,approved,0
5009,305,43,2582.24,USD,2025-08-02T11:25:44,approved,0
5010,250,86,2239.54,USD,2024-01-05T05:19:23,approved,0
5011,414,5,370.79,AED,2022-08-28T02:28:22,approved,0
5012,106,47,1672.44,USD,2023-08-26T18:40:11,approved,0
5013,220,75,928.46,USD,2024-10-11T17:30:04,approved,0
5014,166,88,2652.27,USD,2025-11-27T21:32:43,approved,0
5015,468,45,2350.81,USD,2022-12-23T10:27:10,approved,0
5016,313,55,2358.58,USD,2023-02-18T03:27:05,approved,1
5017,307,79,425.32,USD,2025-09-15T17:42:46,approved,0
5018,79,86,2084.54,USD,2022-07-30T10:14:25,approved,0
5019,25,89,1770.59,QAR,2023-12-26T01:52:24,approved,0
5020,351,120,1925.67,AED,2025-01-24T10:54:47,approved,0
5021,441,36,875.35,USD,2025-03-17T07:13:06,approved,0
5022,164,49,2270.84,GBP,2023-10-13T09:01:10,approved,0
5023,51,67,125.78,GBP,2025-09-06T00:45:15,approved,0
5024,87,30,2054.85,GBP,2025-01-31T10:55:10,approved,0
5025,219,105,1063.61,USD,2025-11-24T01:53:28,approved,0
5026,318,66,2864.36,USD,2025-10-04T09:32:18,approved,0
5027,158,119,2609.52,USD,2024-08-08T20:18:50,approved,0
5028,460,58,2214.78,USD,2023-08-19T03:41:56,approved,0
5029,431,96,2475.48,USD,2022-07-25T16:13:06,approved,0
5030,90,114,1101.93,QAR,2023-05-12T22:27:12,approved,0
5031,181,60,2063.13,QAR,2024-04-07T01:29:03,approved,0
5032,173,3,1370.54,AED,2024-05-25T13:02:59,approved,0
5033,183,3,1547.79,USD,2022-10-31T13:05:03,approved,0
5034,191,45,2578.82,GBP,2022-10-06T12:48:16,approved,0
5035,333,91,780.54,USD,2023-07-12T00:43:48,approved,0
5036,224,67,852.03,QAR,2023-10-14T18:50:49,approved,1
5037,452,9,1657.42,EUR,2022-01-16T16:31:06,approved,0
5038,455,71,367.01,USD,2025-10-18T18:40:41,approved,0
5039,49,65,1778.06,QAR,2025-02-18T03:39:34,approved,0
5040,50,53,998.75,USD,2024-12-10T02:29:47,approved,0
5041,5,14,1535.23,AED,2024-06-01T22:28:43,approved,0
5042,65,53,395.24,EUR,2022-06-27T10:08:43,approved,0
5043,262,14,2721.12,AED,2024-04-06T13:21:50,approved,0
5044,251,26,234.93,USD,2025-06-12T14:57:18,approved,0
5045,167,18,2140.15,GBP,2024-09-28T21:27:51,approved,0
5046,176,79,742.62,USD,2025-09-12T11:04:05,approved,0
5047,165,56,2260.86,USD,2023-11-23T03:24:13,approved,0
5048,241,13,2302.27,USD,2025-11-20T06:26:11,approved,0
5049,484,25,863.4,USD,2023-11-15T00:12:12,approved,1
5050,243,40,2975.2,USD,2025-07-23T16:28:20,approved,0
5051,152,55,2100.14,USD,2023-06-03T17:09:07,approved,0
5052,251,28,1845.14,EUR,2022-12-29T03:48:08,declined,0
5053,262,70,2818.42,AED,2023-07-27T01:57:49,approved,0
5054,34,44,200.73,USD,2025-09-24T12:23:03,approved,0
5055,166,89,1255.53,EUR,2024-05-28T22:47:14,approved,0
5056,151,62,2653.99,USD,2023-09-23T02:10:21,approved,0
5057,266,107,2088.87,QAR,2025-08-03T07:16:55,approved,1
5058,189,100,1377.26,QAR,2025-06-05T23:46:39,declined,0
5059,196,47,1266.58,USD,2025-12-31T01:56:26,approved,0
5060,444,31,2676.12,USD,2024-02-09T14:54:43,approved,0
5061,434,13,102.35,GBP,2025-11-01T17:16:12,approved,0
5062,384,99,2286.22,USD,2025-12-14T01:57:00,approved,0
5063,141,5,1867.57,USD,2024-11-12T05:30:47,approved,0
5064,249,26,2063.07,QAR,2022-04-19T06:05:42,approved,0
5065,145,116,1307.89,USD,2024-10-24T08:30:32,approved,0
5066,464,83,1867.33,USD,2024-11-14T09:22:54,approved,0
5067,252,80,2197.92,USD,2025-12-05T18:30:05,approved,0
5068,45,59,2752.31,EUR,2023-08-25T13:04:41,approved,0
5069,193,76,2126.01,QAR,2023-04-07T20:45:36,approved,0
5070,276,111,1948.59,QAR,2023-02-23T04:48:31,approved,0
5071,201,67,2570.22,USD,2025-09-14T19:36:33,approved,1
5072,118,24,2826.31,QAR,2023-11-09T01:41:14,reversed,0
5073,469,18,786.06,USD,2022-12-11T01:46:28,reversed,0
5074,49,104,670.42,USD,2025-02-26T09:38:23,approved,0
5075,365,81,2259.89,USD,2025-11-12T02:01:34,approved,0
5076,324,88,1702.56,GBP,2025-04-24T15:03:19,approved,0
5077,490,55,1629.15,USD,2022-10-21T22:48:36,approved,0
5078,78,15,2849.61,QAR,2023-02-06T10:19:40,approved,0
5079,144,93,681.59,QAR,2023-12-07T23:12:59,approved,0
5080,98,88,2638.44,EUR,2025-08-05T18:55:37,approved,0
5081,477,9,536.4,AED,2022-04-14T01:33:49,approved,0
5082,160,7,2917.19,USD,2022-12-26T08:06:43,approved,0
5083,367,33,551.61,USD,2024-10-02T23:15:13,approved,0
5084,325,20,935.34,USD,2025-07-06T14:07:51,approved,0
5085,447,106,1181.8,QAR,2024-09-10T15:38:54,declined,0
5086,373,38,2183.27,AED,2025-08-07T19:11:06,approved,0
5087,70,64,2677.24,USD,2022-10-01T02:45:21,declined,0
5088,393,44,2953.72,GBP,2024-10-01T21:36:26,approved,0
5089,141,88,182.98,QAR,2023-07-17T18:24:52,approved,0
5090,358,83,2921.52,USD,2025-06-03T12:25:10,approved,0
5091,248,7,2967.25,USD,2025-11-14T17:57:44,approved,0
5092,84,107,2310.93,QAR,2024-06-23T16:23:44,approved,0
5093,347,114,2916.65,USD,2022-05-15T18:37:36,reversed,0
5094,336,112,1815.94,USD,2024-02-17T23:47:30,approved,0
5095,251,82,35.9,USD,2025-08-17T14:36:55,approved,0
5096,142,40,1011.83,USD,2023-08-18T06:00:44,reversed,0
5097,280,64,1503.13,GBP,2024-05-10T09:27:57,declined,0
5098,158,95,1791.21,EUR,2025-01-11T13:34:41,approved,0
5099,308,84,1534.59,EUR,2025-05-18T22:12:44,approved,0
5100,298,19,502.26,EUR,2024-04-04T16:30:01,approved,0
5101,188,48,2910.38,GBP,2024-10-02T17:23:50,approved,0
5102,362,89,2691.25,QAR,2023-03-16T00:37:09,approved,0
5103,148,27,56.16,USD,2023-04-01T04:09:11,approved,0
5104,10,34,229.92,USD,2024-03-16T09:48:15,approved,0
5105,390,1,1716.84,QAR,2023-10-08T11:47:41,approved,0
5106,147,99,1711.19,EUR,2024-05-18T13:11:09,approved,0
5107,225,55,9.32,AED,2022-11-08T21:32:03,approved,0
5108,26,19,766.69,USD,2024-12-17T21:48:27,approved,0
5109,336,76,719.39,EUR,2024-03-07T19:30:38,approved,0
5110,401,101,1919.68,GBP,2025-06-09T06:15:32,approved,0
5111,229,105,1289.86,USD,2025-02-03T23:50:25,approved,0
5112,77,45,1539.15,AED,2023-03-07T17:55:46,approved,0
5113,467,49,1047.08,GBP,2023-05-26T10:02:31,approved,0
5114,427,91,1896.16,USD,2025-01-17T15:14:46,approved,0
5115,297,78,1569.26,USD,2024-11-23T08:59:58,approved,0
5116,101,119,627.42,USD,2025-05-02T19:46:22,approved,0
5117,79,93,464.47,EUR,2024-06-07T05:34:05,declined,0
5118,226,59,2223.53,USD,2025-01-07T13:28:42,approved,0
5119,247,10,1599.26,USD,2025-05-31T01:22:41,approved,0
5120,221,65,2848.96,EUR,2025-03-10T07:13:02,approved,0
5121,144,6,2006.56,USD,2023-06-09T04:24:07,approved,0
5122,78,36,2951.8,EUR,2024-10-17T06:24:22,approved,0
5123,400,78,334.87,USD,2024-04-17T12:05:13,approved,0
5124,205,31,2833.35,AED,2023-01-09T08:29:25,approved,0
5125,179,61,2296.91,QAR,2025-09-14T22:33:20,approved,0
5126,284,119,2031.34,USD,2023-04-10T16:41:45,approved,0
5127,448,102,26.85,EUR,2025-04-20T16:27:27,declined,0
5128,292,21,2352.82,AED,2025-08-13T10:44:01,declined,0
5129,137,79,88.05,USD,2024-08-14T23:14:22,approved,0
5130,140,29,2509.36,AED,2023-10-21T07:24:53,approved,0
5131,52,92,186.37,USD,2025-03-21T19:40:28,approved,0
5132,73,90,1288.98,QAR,2024-02-15T23:43:05,approved,0
5133,124,31,2849.51,USD,2024-10-14T00:08:29,approved,0
5134,439,109,1429.81,USD,2025-06-06T15:48:57,approved,0
5135,125,110,1613.49,USD,2023-10-16T03:16:22,approved,0
5136,333,77,2033.12,USD,2024-06-09T16:57:55,approved,0
5137,454,5,1494.88,QAR,2022-04-22T00:25:39,approved,0
5138,351,11,2852.88,USD,2023-12-11T18:14:55,approved,0
5139,443,19,2600.16,USD,2023-12-30T13:21:11,approved,0
5140,156,96,2917.79,AED,2023-09-26T08:49:05,approved,0
5141,293,74,1122.11,USD,2024-07-04T12:36:38,approved,0
5142,123,71,239.25,USD,2023-11-01T18:58:02,approved,0
5143,338,87,2292.1,EUR,2025-12-21T02:00:53,approved,0
5144,211,116,337.69,GBP,2022-10-15T16:54:31,approved,0
5145,258,83,340.99,USD,2023-01-26T00:43:24,approved,0
5146,427,68,437.51,USD,2022-09-29T17:28:56,reversed,0
5147,309,97,1742.01,EUR,2022-10-04T16:36:15,approved,0
5148,283,37,171.11,USD,2024-10-26T11:03:20,approved,0
5149,480,25,2232.65,EUR,2022-11-03T20:26:03,approved,0
5150,182,96,2996.46,EUR,2023-10-30T08:39:59,approved,0
5151,140,35,2884.07,EUR,2023-05-11T17:53:27,approved,0
5152,36,80,2312.77,QAR,2025-08-06T01:43:23,approved,0
5153,272,61,112.73,USD,2022-11-10T07:01:54,approved,0
5154,427,48,1178.71,USD,2025-08-21T09:17:40,approved,0
5155,6,110,293.97,QAR,2025-10-09T23:14:58,approved,0
5156,322,48,2579.55,USD,2022-04-24T11:01:22,approved,0
5157,437,47,1932.47,EUR,2024-05-26T10:31:34,declined,0
5158,412,61,1719.66,AED,2025-04-10T03:59:38,approved,0
