transaction_id,account_id,txn_type_id,amount,currency_code,txn_datetime,description,related_transaction_id
7107,416,3,-1473.84,USD,2024-08-28T10:38:59,Transfer to account 38,7108
7108,38,4,1473.84,USD,2024-08-28T10:43:59,Transfer from account 416,7107
7109,272,3,-2815.12,USD,2023-05-20T20:52:46,Transfer to account 145,7110
7110,145,4,2815.12,USD,2023-05-20T20:56:46,Transfer from account 272,7109
7111,328,3,-298.73,USD,2025-07-18T17:42:43,Transfer to account 253,7112
7112,253,4,298.73,USD,2025-07-18T17:46:43,Transfer from account 328,7111
7113,489,3,-1205.69,USD,2022-02-17T14:57:18,Transfer to account 459,7114
7114,459,4,1205.69,USD,2022-02-17T15:02:18,Transfer from account 489,7113
7115,514,3,-388.68,USD,2023-12-20T03:56:43,Transfer to account 205,7116
7116,205,4,388.68,USD,2023-12-20T03:56:43,Transfer from account 514,7115
7117,194,3,-3509.07,USD,2024-07-15T21:34:05,Transfer to account 547,7118
7118,547,4,3509.07,USD,2024-07-15T21:38:05,Transfer from account 194,7117
7119,80,3,-955.33,USD,2025-05-07T15:51:30,Transfer to account 539,7120
7120,539,4,955.33,USD,2025-05-07T15:56:30,Transfer from account 80,7119
7121,457,3,-3190.58,USD,2023-06-28T02:58:22,Transfer to account 289,
7122,259,3,-4011.79,USD,2024-02-24T06:05:27,Transfer to account 14,7123
7123,14,4,4011.79,USD,2024-02-24T06:09:27,Transfer from account 259,7122
7124,374,3,-2731.01,USD,2024-04-15T03:51:54,Transfer to account 233,7125
7125,233,4,2731.01,USD,2024-04-15T03:52:54,Transfer from account 374,7124
7126,453,3,-4410.74,USD,2022-07-23T12:16:19,Transfer to account 310,7127
7127,310,4,4410.74,USD,2022-07-23T12:19:19,Transfer from account 453,7126
7128,30,3,-6887.95,USD,2022-04-26T01:50:21,Transfer to account 145,7129
7129,145,4,6887.95,USD,2022-04-26T01:50:21,Transfer from account 30,7128
7130,291,3,-5536.72,USD,2024-08-15T18:57:45,Transfer to account 12,7131
7131,12,4,5536.72,USD,2024-08-15T19:01:45,Transfer from account 291,7130
7132,68,3,-4515.9,USD,2024-03-13T11:43:05,Transfer to account 298,7133
7133,298,4,4515.9,USD,2024-03-13T11:48:05,Transfer from account 68,7132
7134,490,3,-4600.95,USD,2025-07-31T07:55:33,Transfer to account 281,7135
7135,281,4,4600.95,USD,2025-07-31T07:59:33,Transfer from account 490,7134
7136,516,3,-3791.03,USD,2022-02-26T16:16:30,Transfer to account 353,7137
7137,353,4,3791.03,USD,2022-02-26T16:19:30,Transfer from account 516,7136
7138,457,3,-5738.92,USD,2022-04-28T00:18:55,Transfer to account 461,7139
7139,461,4,5738.92,USD,2022-04-28T00:20:55,Transfer from account 457,7138
7140,159,3,-5888.11,USD,2025-06-20T11:37:44,Transfer to account 476,
7141,332,3,-5876.65,USD,2023-08-20T20:45:07,Transfer to account 238,7142
7142,238,4,5876.65,USD,2023-08-20T20:47:07,Transfer from account 332,7141
7143,230,3,-1564.37,USD,2025-08-02T05:01:35,Transfer to account 56,7144
7144,56,4,1564.37,USD,2025-08-02T05:03:35,Transfer from account 230,7143
7145,87,3,-2246.71,USD,2025-02-11T12:45:57,Transfer to account 529,7146
7146,529,4,2246.71,USD,2025-02-11T12:46:57,Transfer from account 87,7145
7147,378,3,-225.44,USD,2023-02-27T22:53:55,Transfer to account 438,7148
7148,438,4,225.44,USD,2023-02-27T22:58:55,Transfer from account 378,7147
7149,430,3,-2410.23,USD,2024-11-14T19:31:20,Transfer to account 164,7150
7150,164,4,2410.23,USD,2024-11-14T19:35:20,Transfer from account 430,7149
7151,297,3,-6625.08,USD,2022-08-20T04:26:49,Transfer to account 531,7152
7152,531,4,6625.08,USD,2022-08-20T04:28:49,Transfer from account 297,7151
7153,429,3,-1193.92,USD,2023-03-14T15:05:42,Transfer to account 470,7154
7154,470,4,1193.92,USD,2023-03-14T15:09:42,Transfer from account 429,7153
7155,417,3,-1949.96,USD,2022-07-09T17:54:37,Transfer to account 410,
7156,5,3,-2593.07,USD,2023-05-28T09:52:51,Transfer to account 108,7157
7157,108,4,2593.07,USD,2023-05-28T09:57:51,Transfer from account 5,7156
7158,14,3,-2656.1,USD,2025-11-12T23:51:20,Transfer to account 106,
7159,61,3,-350.49,USD,2025-10-11T01:46:25,Transfer to account 219,7160
7160,219,4,350.49,USD,2025-10-11T01:48:25,Transfer from account 61,7159
7161,259,3,-3986.83,USD,2023-05-24T03:42:12,Transfer to account 103,7162
7162,103,4,3986.83,USD,2023-05-24T03:42:12,Transfer from account 259,7161
7163,294,3,-6169.44,USD,2024-03-05T15:40:10,Transfer to account 352,
7164,390,3,-672.94,USD,2025-11-15T03:57:01,Transfer to account 542,7165
7165,542,4,672.94,USD,2025-11-15T03:59:01,Transfer from account 390,7164
7166,80,3,-7190.19,USD,2025-04-15T01:26:16,Transfer to account 463,7167
7167,463,4,7190.19,USD,2025-04-15T01:29:16,Transfer from account 80,7166
7168,362,3,-678.76,USD,2025-11-19T00:06:38,Transfer to account 87,7169
7169,87,4,678.76,USD,2025-11-19T00:08:38,Transfer from account 362,7168
7170,363,3,-4975.06,USD,2023-05-14T02:13:41,Transfer to account 220,7171
7171,220,4,4975.06,USD,2023-05-14T02:15:41,Transfer from account 363,7170
7172,451,3,-5441.93,USD,2025-08-28T19:44:19,Transfer to account 82,7173
7173,82,4,5441.93,USD,2025-08-28T19:46:19,Transfer from account 451,7172
7174,227,3,-1961.19,USD,2024-06-27T07:12:29,Transfer to account 141,7175
7175,141,4,1961.19,USD,2024-06-27T07:16:29,Transfer from account 227,7174
7176,187,3,-6613.35,USD,2025-07-12T04:46:42,Transfer to account 351,
7177,439,3,-2924.41,USD,2025-01-10T20:54:49,Transfer to account 406,7178
7178,406,4,2924.41,USD,2025-01-10T20:57:49,Transfer from account 439,7177
7179,106,3,-5272.75,USD,2022-11-13T04:16:13,Transfer to account 256,7180
7180,256,4,5272.75,USD,2022-11-13T04:21:13,Transfer from account 106,7179
7181,392,3,-2509.45,USD,2025-10-18T09:40:18,Transfer to account 519,7182
7182,519,4,2509.45,USD,2025-10-18T09:40:18,Transfer from account 392,7181
7183,193,3,-6533.77,USD,2022-04-27T15:04:02,Transfer to account 134,7184
7184,134,4,6533.77,USD,2022-04-27T15:06:02,Transfer from account 193,7183
7185,361,3,-2866.37,USD,2025-04-08T04:34:18,Transfer to account 390,7186
7186,390,4,2866.37,USD,2025-04-08T04:38:18,Transfer from account 361,7185
7187,119,3,-4852.45,USD,2024-06-11T23:04:37,Transfer to account 362,7188
7188,362,4,4852.45,USD,2024-06-11T23:09:37,Transfer from account 119,7187
7189,177,3,-7778.08,USD,2022-12-04T12:19:33,Transfer to account 76,7190
7190,76,4,7778.08,USD,2022-12-04T12:22:33,Transfer from account 177,7189
7191,429,3,-542.79,USD,2023-04-28T02:17:06,Transfer to account 268,7192
7192,268,4,542.79,USD,2023-04-28T02:21:06,Transfer from account 429,7191
7193,540,3,-4316.2,USD,2023-09-20T12:58:06,Transfer to account 497,7194
7194,497,4,4316.2,USD,2023-09-20T13:00:06,Transfer from account 540,7193
7195,188,3,-1951.9,USD,2025-10-30T21:20:50,Transfer to account 258,7196
7196,258,4,1951.9,USD,2025-10-30T21:21:50,Transfer from account 188,7195
7197,523,3,-651.08,USD,2022-04-23T17:13:34,Transfer to account 6,7198
7198,6,4,651.08,USD,2022-04-23T17:17:34,Transfer from account 523,7197
7199,9,3,-6381.31,USD,2025-11-10T00:34:21,Transfer to account 40,7200
7200,40,4,6381.31,USD,2025-11-10T00:34:21,Transfer from account 9,7199
7201,488,3,-3706.03,USD,2022-05-23T09:52:43,Transfer to account 364,7202
7202,364,4,3706.03,USD,2022-05-23T09:54:43,Transfer from account 488,7201
7203,391,3,-3973.31,USD,2025-08-28T23:34:09,Transfer to account 14,7204
7204,14,4,3973.31,USD,2025-08-28T23:39:09,Transfer from account 391,7203
7205,376,3,-3488.52,USD,2022-08-19T01:09:11,Transfer to account 457,7206
7206,457,4,3488.52,USD,2022-08-19T01:11:11,Transfer from account 376,7205
7207,415,3,-4336.02,USD,2022-06-27T07:54:47,Transfer to account 286,
7208,436,3,-5150.77,USD,2024-09-17T21:42:39,Transfer to account 464,
7209,241,3,-7342.33,USD,2024-01-25T16:25:17,Transfer to account 177,
7210,499,3,-5192.7,USD,2024-07-05T01:07:24,Transfer to account 69,7211
7211,69,4,5192.7,USD,2024-07-05T01:11:24,Transfer from account 499,7210
7212,226,3,-3253.07,USD,2023-10-13T03:05:58,Transfer to account 403,7213
7213,403,4,3253.07,USD,2023-10-13T03:06:58,Transfer from account 226,7212
7214,313,3,-1652.49,USD,2025-05-21T16:30:18,Transfer to account 460,7215
7215,460,4,1652.49,USD,2025-05-21T16:31:18,Transfer from account 313,7214
7216,358,3,-5461.06,USD,2023-05-16T22:56:34,Transfer to account 137,7217
7217,137,4,5461.06,USD,2023-05-16T22:58:34,Transfer from account 358,7216
7218,413,3,-6076.74,USD,2024-01-30T14:46:06,Transfer to account 343,7219
7219,343,4,6076.74,USD,2024-01-30T14:48:06,Transfer from account 413,7218
7220,409,3,-6845.87,USD,2022-11-18T05:02:28,Transfer to account 96,7221
7221,96,4,6845.87,USD,2022-11-18T05:03:28,Transfer from account 409,7220
7222,228,3,-3696.28,USD,2022-11-08T04:45:02,Transfer to account 35,7223
7223,35,4,3696.28,USD,2022-11-08T04:47:02,Transfer from account 228,7222
7224,259,3,-55.57,USD,2025-11-23T04:27:50,Transfer to account 179,7225
7225,179,4,55.57,USD,2025-11-23T04:32:50,Transfer from account 259,7224
7226,388,3,-3918.67,USD,2025-11-04T16:50:41,Transfer to account 43,7227
7227,43,4,3918.67,USD,2025-11-04T16:54:41,Transfer from account 388,7226
7228,83,3,-704.21,USD,2022-03-20T07:07:20,Transfer to account 172,7229
7229,172,4,704.21,USD,2022-03-20T07:11:20,Transfer from account 83,7228
7230,114,3,-952.28,USD,2023-05-09T18:53:02,Transfer to account 387,7231
7231,387,4,952.28,USD,2023-05-09T18:53:02,Transfer from account 114,7230
7232,165,3,-3528.0,USD,2025-11-09T15:38:26,Transfer to account 213,7233
7233,213,4,3528.0,USD,2025-11-09T15:39:26,Transfer from account 165,7232
7234,95,3,-57.67,USD,2025-04-16T23:41:54,Transfer to account 179,7235
7235,179,4,57.67,USD,2025-04-16T23:46:54,Transfer from account 95,7234
7236,115,3,-6669.76,USD,2023-03-25T11:18:32,Transfer to account 498,7237
7237,498,4,6669.76,USD,2023-03-25T11:18:32,Transfer from account 115,7236
7238,241,3,-4967.8,USD,2023-06-10T01:30:24,Transfer to account 125,7239
7239,125,4,4967.8,USD,2023-06-10T01:32:24,Transfer from account 241,7238
7240,41,3,-7597.62,USD,2025-09-02T07:33:23,Transfer to account 24,7241
7241,24,4,7597.62,USD,2025-09-02T07:37:23,Transfer from account 41,7240
7242,90,3,-898.83,USD,2023-03-03T04:44:43,Transfer to account 272,
7243,26,3,-1969.7,USD,2025-05-10T03:28:37,Transfer to account 312,7244
7244,312,4,1969.7,USD,2025-05-10T03:29:37,Transfer from account 26,7243
7245,193,3,-1664.2,USD,2022-07-31T03:03:39,Transfer to account 133,7246
7246,133,4,1664.2,USD,2022-07-31T03:06:39,Transfer from account 193,7245
7247,92,3,-5647.03,USD,2024-01-14T12:59:20,Transfer to account 186,7248
7248,186,4,5647.03,USD,2024-01-14T13:00:20,Transfer from account 92,7247
7249,500,3,-4642.85,USD,2025-11-02T02:52:11,Transfer to account 156,
7250,195,3,-7088.08,USD,2025-04-25T05:39:30,Transfer to account 433,7251
7251,433,4,7088.08,USD,2025-04-25T05:41:30,Transfer from account 195,7250
7252,530,3,-2282.08,USD,2022-05-29T20:18:41,Transfer to account 409,7253
7253,409,4,2282.08,USD,2022-05-29T20:22:41,Transfer from account 530,7252
7254,287,3,-7003.06,USD,2022-12-04T07:52:29,Transfer to account 401,7255
7255,401,4,7003.06,USD,2022-12-04T07:55:29,Transfer from account 287,7254
7256,94,3,-4916.75,USD,2023-09-19T07:16:52,Transfer to account 510,7257
7257,510,4,4916.75,USD,2023-09-19T07:17:52,Transfer from account 94,7256
7258,16,3,-4284.76,USD,2022-01-04T14:43:50,Transfer to account 275,7259
7259,275,4,4284.76,USD,2022-01-04T14:48:50,Transfer from account 16,7258
7260,111,3,-7334.02,USD,2024-10-24T12:35:13,Transfer to account 151,7261
7261,151,4,7334.02,USD,2024-10-24T12:36:13,Transfer from account 111,7260
7262,261,3,-2961.72,USD,2023-05-14T09:19:12,Transfer to account 163,7263
7263,163,4,2961.72,USD,2023-05-14T09:20:12,Transfer from account 261,7262
7264,434,3,-4699.32,USD,2024-08-02T18:12:37,Transfer to account 28,7265
7265,28,4,4699.32,USD,2024-08-02T18:15:37,Transfer from account 434,7264
7266,31,3,-5545.94,USD,2025-01-20T21:59:09,Transfer to account 405,7267
7267,405,4,5545.94,USD,2025-01-20T21:59:09,Transfer from account 31,7266
7268,493,3,-1393.8,USD,2025-03-27T19:58:49,Transfer to account 403,7269
7269,403,4,1393.8,USD,2025-03-27T19:58:49,Transfer from account 493,7268
7270,185,3,-7384.9,USD,2025-11-20T09:10:22,Transfer to account 395,7271
7271,395,4,7384.9,USD,2025-11-20T09:12:22,Transfer from account 185,7270
7272,524,3,-5510.31,USD,2023-11-24T12:46:43,Transfer to account 422,7273
7273,422,4,5510.31,USD,2023-11-24T12:49:43,Transfer from account 524,7272
7274,208,3,-7921.23,USD,2025-05-04T22:43:15,Transfer to account 256,7275
7275,256,4,7921.23,USD,2025-05-04T22:47:15,Transfer from account 208,7274
7276,307,3,-3087.43,USD,2025-05-31T23:12:31,Transfer to account 390,
7277,138,3,-7774.84,USD,2022-05-02T21:57:56,Transfer to account 167,7278
7278,167,4,7774.84,USD,2022-05-02T21:59:56,Transfer from account 138,7277
7279,51,3,-3995.52,USD,2025-08-24T05:01:53,Transfer to account 448,7280
7280,448,4,3995.52,USD,2025-08-24T05:05:53,Transfer from account 51,7279
7281,40,3,-5250.24,USD,2022-08-21T09:19:47,Transfer to account 245,7282
7282,245,4,5250.24,USD,2022-08-21T09:21:47,Transfer from account 40,7281
7283,544,3,-4752.11,USD,2025-11-13T12:21:10,Transfer to account 403,7284
7284,403,4,4752.11,USD,2025-11-13T12:22:10,Transfer from account 544,7283
7285,311,3,-7846.46,USD,2025-09-24T02:18:05,Transfer to account 253,7286
7286,253,4,7846.46,USD,2025-09-24T02:20:05,Transfer from account 311,7285
7287,343,3,-3340.5,USD,2023-07-21T23:23:30,Transfer to account 431,7288
7288,431,4,3340.5,USD,2023-07-21T23:24:30,Transfer from account 343,7287
7289,4,3,-6725.71,USD,2022-02-06T21:32:02,Transfer to account 23,7290
7290,23,4,6725.71,USD,2022-02-06T21:36:02,Transfer from account 4,7289
7291,368,3,-1232.05,USD,2023-11-19T05:13:05,Transfer to account 284,7292
7292,284,4,1232.05,USD,2023-11-19T05:17:05,Transfer from account 368,7291
7293,534,3,-5391.32,USD,2022-10-22T09:55:10,Transfer to account 199,7294
7294,199,4,5391.32,USD,2022-10-22T09:59:10,Transfer from account 534,7293
7295,216,3,-3128.59,USD,2024-03-24T02:26:49,Transfer to account 550,7296
7296,550,4,3128.59,USD,2024-03-24T02:26:49,Transfer from account 216,7295
7297,319,3,-7661.93,USD,2025-06-14T20:34:53,Transfer to account 353,7298
7298,353,4,7661.93,USD,2025-06-14T20:38:53,Transfer from account 319,7297
7299,92,3,-7223.55,USD,2025-06-13T23:22:25,Transfer to account 369,7300
7300,369,4,7223.55,USD,2025-06-13T23:22:25,Transfer from account 92,7299
7301,332,3,-1486.4,USD,2025-11-25T15:54:33,Transfer to account 482,
7302,274,3,-6197.63,USD,2025-12-16T12:44:25,Transfer to account 6,7303
7303,6,4,6197.63,USD,2025-12-16T12:47:25,Transfer from account 274,7302
7304,415,3,-2232.62,USD,2024-12-09T16:20:12,Transfer to account 321,
7305,40,3,-1615.47,USD,2023-02-19T08:13:09,Transfer to account 331,7306
7306,331,4,1615.47,USD,2023-02-19T08:18:09,Transfer from account 40,7305
7307,192,3,-3272.95,USD,2024-12-29T03:59:52,Transfer to account 486,7308
7308,486,4,3272.95,USD,2024-12-29T04:04:52,Transfer from account 192,7307
7309,514,3,-411.84,USD,2022-04-07T05:51:38,Transfer to account 364,7310
7310,364,4,411.84,USD,2022-04-07T05:55:38,Transfer from account 514,7309
7311,497,3,-3335.26,USD,2025-01-12T04:58:34,Transfer to account 458,7312
7312,458,4,3335.26,USD,2025-01-12T05:01:34,Transfer from account 497,7311
7313,150,3,-1939.07,USD,2025-01-19T13:28:19,Transfer to account 512,7314
7314,512,4,1939.07,USD,2025-01-19T13:28:19,Transfer from account 150,7313
7315,348,3,-4216.81,USD,2025-03-07T03:21:02,Transfer to account 535,7316
7316,535,4,4216.81,USD,2025-03-07T03:22:02,Transfer from account 348,7315
7317,90,3,-3763.72,USD,2022-12-10T17:15:31,Transfer to account 242,7318
7318,242,4,3763.72,USD,2022-12-10T17:15:31,Transfer from account 90,7317
7319,154,3,-7740.07,USD,2024-05-28T07:50:29,Transfer to account 502,7320
7320,502,4,7740.07,USD,2024-05-28T07:51:29,Transfer from account 154,7319
7321,292,3,-5435.1,USD,2023-06-16T07:29:09,Transfer to account 257,7322
7322,257,4,5435.1,USD,2023-06-16T07:33:09,Transfer from account 292,7321
7323,284,3,-7616.85,USD,2022-10-14T04:52:32,Transfer to account 112,7324
7324,112,4,7616.85,USD,2022-10-14T04:56:32,Transfer from account 284,7323
7325,342,3,-7573.36,USD,2022-12-25T15:59:17,Transfer to account 33,7326
7326,33,4,7573.36,USD,2022-12-25T16:03:17,Transfer from account 342,7325
7327,53,3,-5632.32,USD,2022-03-07T12:28:53,Transfer to account 423,7328
7328,423,4,5632.32,USD,2022-03-07T12:29:53,Transfer from account 53,7327
7329,46,3,-4951.44,USD,2025-05-29T12:45:35,Transfer to account 233,7330
7330,233,4,4951.44,USD,2025-05-29T12:48:35,Transfer from account 46,7329
7331,101,3,-1179.7,USD,2024-07-25T07:36:08,Transfer to account 179,
7332,38,3,-5103.11,USD,2024-08-13T11:01:46,Transfer to account 215,7333
7333,215,4,5103.11,USD,2024-08-13T11:06:46,Transfer from account 38,7332
7334,58,3,-7139.61,USD,2024-05-23T01:30:56,Transfer to account 138,7335
7335,138,4,7139.61,USD,2024-05-23T01:30:56,Transfer from account 58,7334
7336,536,3,-3692.41,USD,2022-06-25T05:47:55,Transfer to account 42,7337
7337,42,4,3692.41,USD,2022-06-25T05:50:55,Transfer from account 536,7336
7338,315,3,-1003.11,USD,2025-02-24T20:48:37,Transfer to account 40,
7339,429,3,-429.29,USD,2023-04-17T19:36:54,Transfer to account 345,7340
7340,345,4,429.29,USD,2023-04-17T19:39:54,Transfer from account 429,7339
7341,204,3,-1653.93,USD,2024-07-11T03:51:42,Transfer to account 317,7342
7342,317,4,1653.93,USD,2024-07-11T03:53:42,Transfer from account 204,7341
7343,112,3,-4722.9,USD,2025-12-12T19:09:53,Transfer to account 199,7344
7344,199,4,4722.9,USD,2025-12-12T19:14:53,Transfer from account 112,7343
7345,393,3,-3386.68,USD,2022-01-10T04:27:33,Transfer to account 100,7346
7346,100,4,3386.68,USD,2022-01-10T04:32:33,Transfer from account 393,7345
7347,455,3,-2808.59,USD,2022-07-08T08:01:25,Transfer to account 96,7348
7348,96,4,2808.59,USD,2022-07-08T08:03:25,Transfer from account 455,7347
7349,124,3,-1153.8,USD,2023-11-24T03:29:14,Transfer to account 114,7350
7350,114,4,1153.8,USD,2023-11-24T03:31:14,Transfer from account 124,7349
7351,159,3,-6070.14,USD,2023-08-13T19:12:50,Transfer to account 318,7352
7352,318,4,6070.14,USD,2023-08-13T19:17:50,Transfer from account 159,7351
7353,69,3,-633.58,USD,2025-01-15T11:40:22,Transfer to account 208,7354
7354,208,4,633.58,USD,2025-01-15T11:42:22,Transfer from account 69,7353
7355,88,3,-3171.72,USD,2023-08-31T21:41:39,Transfer to account 506,7356
7356,506,4,3171.72,USD,2023-08-31T21:44:39,Transfer from account 88,7355
7357,451,3,-4307.32,USD,2023-04-20T03:27:21,Transfer to account 379,
7358,430,3,-3683.64,USD,2022-04-04T05:27:01,Transfer to account 277,7359
7359,277,4,3683.64,USD,2022-04-04T05:30:01,Transfer from account 430,7358
7360,46,3,-3809.62,USD,2023-06-29T06:26:37,Transfer to account 258,7361
7361,258,4,3809.62,USD,2023-06-29T06:28:37,Transfer from account 46,7360
7362,392,3,-2902.73,USD,2025-08-20T21:25:14,Transfer to account 62,7363
7363,62,4,2902.73,USD,2025-08-20T21:27:14,Transfer from account 392,7362
7364,334,3,-372.68,USD,2023-01-26T21:33:27,Transfer to account 251,7365
7365,251,4,372.68,USD,2023-01-26T21:36:27,Transfer from account 334,7364
7366,170,3,-1743.0,USD,2025-05-02T20:53:10,Transfer to account 384,7367
7367,384,4,1743.0,USD,2025-05-02T20:57:10,Transfer from account 170,7366
7368,312,3,-6810.66,USD,2024-05-21T16:22:04,Transfer to account 446,7369
7369,446,4,6810.66,USD,2024-05-21T16:25:04,Transfer from account 312,7368
7370,232,3,-5846.07,USD,2025-07-13T13:37:54,Transfer to account 17,7371
7371,17,4,5846.07,USD,2025-07-13T13:39:54,Transfer from account 232,7370
7372,236,3,-7924.7,USD,2024-09-24T08:02:45,Transfer to account 541,7373
7373,541,4,7924.7,USD,2024-09-24T08:07:45,Transfer from account 236,7372
7374,177,3,-6776.19,USD,2025-12-14T01:42:56,Transfer to account 546,7375
7375,546,4,6776.19,USD,2025-12-14T01:43:56,Transfer from account 177,7374
7376,369,3,-7563.01,USD,2023-06-30T09:20:28,Transfer to account 223,7377
7377,223,4,7563.01,USD,2023-06-30T09:24:28,Transfer from account 369,7376
7378,254,3,-2574.51,USD,2024-03-11T12:02:31,Transfer to account 215,7379
7379,215,4,2574.51,USD,2024-03-11T12:06:31,Transfer from account 254,7378
7380,403,3,-1539.61,USD,2024-08-08T16:34:58,Transfer to account 466,
7381,396,3,-854.38,USD,2024-07-23T03:46:12,Transfer to account 463,7382
7382,463,4,854.38,USD,2024-07-23T03:50:12,Transfer from account 396,7381
7383,149,3,-6181.11,USD,2023-01-15T22:26:31,Transfer to account 238,7384
7384,238,4,6181.11,USD,2023-01-15T22:27:31,Transfer from account 149,7383
7385,492,3,-6942.11,USD,2022-10-31T07:10:13,Transfer to account 412,7386
7386,412,4,6942.11,USD,2022-10-31T07:14:13,Transfer from account 492,7385
7387,7,3,-2704.98,USD,2024-06-04T16:07:35,Transfer to account 473,7388
7388,473,4,2704.98,USD,2024-06-04T16:07:35,Transfer from account 7,7387
7389,363,3,-6979.11,USD,2024-07-01T09:55:16,Transfer to account 331,7390
7390,331,4,6979.11,USD,2024-07-01T10:00:16,Transfer from account 363,7389
7391,424,3,-5945.66,USD,2022-03-19T03:26:38,Transfer to account 104,7392
7392,104,4,5945.66,USD,2022-03-19T03:26:38,Transfer from account 424,7391
7393,247,3,-4779.59,USD,2022-10-21T09:54:22,Transfer to account 62,7394
7394,62,4,4779.59,USD,2022-10-21T09:54:22,Transfer from account 247,7393
7395,412,3,-3888.92,USD,2025-08-09T23:03:33,Transfer to account 545,7396
7396,545,4,3888.92,USD,2025-08-09T23:06:33,Transfer from account 412,7395
7397,102,3,-6442.33,USD,2022-09-14T05:10:28,Transfer to account 404,
7398,55,3,-5922.42,USD,2024-04-07T02:27:27,Transfer to account 47,7399
7399,47,4,5922.42,USD,2024-04-07T02:28:27,Transfer from account 55,7398
7400,227,3,-4982.08,USD,2022-05-06T22:24:42,Transfer to account 185,7401
7401,185,4,4982.08,USD,2022-05-06T22:24:42,Transfer from account 227,7400
7402,94,3,-6437.59,USD,2022-08-30T12:27:00,Transfer to account 379,7403
7403,379,4,6437.59,USD,2022-08-30T12:31:00,Transfer from account 94,7402
7404,550,3,-2609.72,USD,2023-04-13T01:37:32,Transfer to account 397,
7405,447,3,-5238.01,USD,2022-07-10T13:23:01,Transfer to account 431,7406
7406,431,4,5238.01,USD,2022-07-10T13:28:01,Transfer from account 447,7405
7407,375,3,-3851.35,USD,2023-05-05T17:49:22,Transfer to account 402,7408
7408,402,4,3851.35,USD,2023-05-05T17:49:22,Transfer from account 375,7407
7409,92,3,-2870.87,USD,2022-12-10T09:04:52,Transfer to account 292,7410
7410,292,4,2870.87,USD,2022-12-10T09:09:52,Transfer from account 92,7409
7411,119,3,-7270.6,USD,2022-02-14T20:20:55,Transfer to account 58,7412
7412,58,4,7270.6,USD,2022-02-14T20:20:55,Transfer from account 119,7411
7413,44,3,-7188.9,USD,2023-08-18T08:06:55,Transfer to account 58,7414
7414,58,4,7188.9,USD,2023-08-18T08:09:55,Transfer from account 44,7413
7415,236,3,-470.3,USD,2023-03-24T22:30:59,Transfer to account 352,7416
7416,352,4,470.3,USD,2023-03-24T22:30:59,Transfer from account 236,7415
7417,322,3,-3393.76,USD,2024-11-06T21:41:53,Transfer to account 526,7418
7418,526,4,3393.76,USD,2024-11-06T21:42:53,Transfer from account 322,7417
7419,231,3,-4832.0,USD,2022-02-04T12:12:34,Transfer to account 498,7420
7420,498,4,4832.0,USD,2022-02-04T12:15:34,Transfer from account 231,7419
7421,420,3,-1253.47,USD,2022-03-06T01:24:17,Transfer to account 510,7422
7422,510,4,1253.47,USD,2022-03-06T01:29:17,Transfer from account 420,7421
7423,319,3,-4159.89,USD,2023-05-25T18:51:27,Transfer to account 159,7424
7424,159,4,4159.89,USD,2023-05-25T18:51:27,Transfer from account 319,7423
7425,244,3,-6817.54,USD,2024-10-30T20:32:28,Transfer to account 521,7426
7426,521,4,6817.54,USD,2024-10-30T20:33:28,Transfer from account 244,7425
7427,408,3,-1601.19,USD,2025-07-07T07:56:21,Transfer to account 515,7428
7428,515,4,1601.19,USD,2025-07-07T08:00:21,Transfer from account 408,7427
7429,399,3,-7940.11,USD,2025-03-16T03:18:50,Transfer to account 413,7430
7430,413,4,7940.11,USD,2025-03-16T03:20:50,Transfer from account 399,7429
7431,146,3,-5249.23,USD,2023-10-20T11:43:38,Transfer to account 333,7432
7432,333,4,5249.23,USD,2023-10-20T11:48:38,Transfer from account 146,7431
7433,351,3,-1605.92,USD,2025-10-14T17:57:31,Transfer to account 243,7434
7434,243,4,1605.92,USD,2025-10-14T18:02:31,Transfer from account 351,7433
7435,383,3,-2069.91,USD,2025-02-08T07:16:06,Transfer to account 146,7436
7436,146,4,2069.91,USD,2025-02-08T07:21:06,Transfer from account 383,7435
7437,215,3,-3130.74,USD,2022-04-12T10:23:42,Transfer to account 196,7438
7438,196,4,3130.74,USD,2022-04-12T10:26:42,Transfer from account 215,7437
7439,525,3,-7332.79,USD,2025-03-20T03:57:20,Transfer to account 164,7440
7440,164,4,7332.79,USD,2025-03-20T03:57:20,Transfer from account 525,7439
7441,104,3,-1011.8,USD,2024-10-28T11:18:31,Transfer to account 436,7442
7442,436,4,1011.8,USD,2024-10-28T11:22:31,Transfer from account 104,7441
7443,381,3,-7965.68,USD,2024-12-10T18:22:41,Transfer to account 489,7444
7444,489,4,7965.68,USD,2024-12-10T18:27:41,Transfer from account 381,7443
7445,271,3,-7712.54,USD,2025-06-18T10:58:11,Transfer to account 158,7446
7446,158,4,7712.54,USD,2025-06-18T11:01:11,Transfer from account 271,7445
7447,166,3,-4691.34,USD,2022-07-02T19:40:06,Transfer to account 385,7448
7448,385,4,4691.34,USD,2022-07-02T19:41:06,Transfer from account 166,7447
7449,14,3,-375.23,USD,2025-10-12T22:15:14,Transfer to account 341,7450
7450,341,4,375.23,USD,2025-10-12T22:17:14,Transfer from account 14,7449
7451,357,3,-6120.7,USD,2024-01-02T22:48:13,Transfer to account 537,7452
7452,537,4,6120.7,USD,2024-01-02T22:53:13,Transfer from account 357,7451
